0,1,2,3,4,5,6,7,8
1654790400000.0,30300.4,30455.0,29977.4,30016.6,449.45859339,13591796.47662507,13591796.47662507,1.0
1654804800000.0,30017.9,30252.5,29957.3,30104.8,375.31549451,11293542.04394288,11293542.04394288,1.0
1654819200000.0,30106.6,30370.2,29538.8,30118.0,1554.56965725,46507064.09739184,46507064.09739184,1.0
1654833600000.0,30114.8,30231.0,30048.4,30050.0,561.78307587,16920287.60173488,16920287.60173488,1.0
1654848000000.0,30050.1,30114.3,29867.6,30018.6,809.21055187,24276335.29399048,24276335.29399048,1.0
1654862400000.0,30018.6,30199.0,29232.9,29455.6,3605.17431405,106721234.1749686,106721234.1749686,1.0
