0,1,2,3,4,5,6,7,8
1588003200000.0,192.73,194.13,191.17,193.9,56135.300867,10818210.05136865,10818210.05136865,1.0
1588017600000.0,193.91,197.0,193.23,196.35,59963.170149,11723780.79378959,11723780.79378959,1.0
1588032000000.0,196.33,196.49,192.5,194.57,60355.137737,11733856.95654438,11733856.95654438,1.0
1588046400000.0,194.58,195.77,192.24,195.28,74552.873814,14477070.22607128,14477070.22607128,1.0
1588060800000.0,195.29,197.0,193.88,195.94,62551.45663,12247377.98302548,12247377.98302548,1.0
1588075200000.0,195.94,197.51,194.0,195.51,92776.372585,18186559.18737718,18186559.18737718,1.0
