0,1,2,3,4,5,6,7,8
1557158400000.0,170.58,178.08,170.55,175.12,168706.616025,29595171.926606,29595171.926606,1.0
1557172800000.0,175.18,175.71,173.0,173.02,74055.557693,12951210.882711,12951210.882711,1.0
1557187200000.0,173.03,182.87,173.0,180.19,202682.565338,36423248.740557,36423248.740557,1.0
1557201600000.0,180.09,180.13,175.81,177.25,108208.987742,19287030.798075,19287030.798075,1.0
1557216000000.0,177.25,178.84,176.12,177.84,98127.552464,17403757.93195,17403757.93195,1.0
1557230400000.0,177.9,179.75,170.0,173.4,169242.060394,29540559.514306,29540559.514306,1.0
