0,1,2,3,4,5,6,7,8
1677427200000.0,1605.24,1636.06,1598.55,1633.44,16109.131303,26143288.980515,26143288.980515,1.0
1677441600000.0,1633.36,1652.0,1622.37,1641.47,15876.641675,26041036.022438,26041036.022438,1.0
1677456000000.0,1641.26,1649.81,1632.11,1640.21,8692.116407,14264278.101322,14264278.101322,1.0
1677470400000.0,1640.21,1640.77,1631.36,1636.28,6617.968775,10832333.550853,10832333.550853,1.0
1677484800000.0,1636.29,1643.26,1632.17,1640.59,8053.440579,13185771.740295,13185771.740295,1.0
1677499200000.0,1640.87,1665.07,1637.0,1644.36,29812.454569,49303311.246326,49303311.246326,1.0
