0,1,2,3,4,5,6,7,8
1610726400000.0,35635.8,36417.8,34410.1,35213.0,5448.46165719,193755724.16314644,193755724.16314644,1.0
1610740800000.0,35203.2,36883.1,34801.0,36748.1,1977.77112406,70977055.82398425,70977055.82398425,1.0
1610755200000.0,36748.2,37658.4,35988.3,36518.4,2464.77118647,90820366.07841198,90820366.07841198,1.0
1610769600000.0,36520.3,36949.0,35515.5,36579.9,2899.35330458,105192665.07507499,105192665.07507499,1.0
1610784000000.0,36579.9,37949.1,36380.5,37695.4,4926.25915338,183646556.01417336,183646556.01417336,1.0
1610798400000.0,37697.1,37895.0,36684.9,37463.5,5435.41893271,202607628.2678778,202607628.2678778,1.0
