0,1,2,3,4,5,6,7,8
1652803200000.0,2061.24,2070.0,2008.47,2046.86,18683.388836,38203664.53377107,38203664.53377107,1.0
1652817600000.0,2047.07,2102.66,2041.86,2091.04,11461.206612,23903672.97747779,23903672.97747779,1.0
1652832000000.0,2091.05,2110.88,2032.92,2039.44,17882.072044,36998265.14574346,36998265.14574346,1.0
1652846400000.0,2039.44,2053.02,2018.67,2038.42,16225.754059,33025520.42825002,33025520.42825002,1.0
1652860800000.0,2038.74,2049.46,2022.37,2031.67,14322.990748,29121041.86502639,29121041.86502639,1.0
1652875200000.0,2031.54,2034.97,1944.0,1955.99,42755.820205,84768675.43884711,84768675.43884711,1.0
