0,1,2,3,4,5,6,7,8
1553616000000.0,133.68,134.44,133.25,133.93,39065.579387,5221072.021278,5221072.021278,1.0
1553630400000.0,133.91,134.31,133.36,134.15,37897.894582,5072990.620651,5072990.620651,1.0
1553644800000.0,134.13,137.88,133.84,136.86,94456.938238,12867617.689228,12867617.689228,1.0
1553659200000.0,136.86,138.11,136.8,137.21,56844.896223,7803048.963012,7803048.963012,1.0
1553673600000.0,137.21,138.91,136.81,138.5,68963.568818,9501713.063352,9501713.063352,1.0
1553688000000.0,138.52,138.58,137.47,138.05,63769.861145,8801602.039602,8801602.039602,1.0
