0,1,2,3,4,5,6,7,8
1605456000000.0,451.88,452.49,438.06,440.43,36845.055631,16351482.67663723,16351482.67663723,1.0
1605470400000.0,440.42,446.87,436.1,444.18,15544.971062,6857551.79602561,6857551.79602561,1.0
1605484800000.0,444.22,447.38,442.01,446.02,14571.879358,6484972.27632966,6484972.27632966,1.0
1605499200000.0,446.0,452.32,445.17,450.47,19996.604899,8985673.77649142,8985673.77649142,1.0
1605513600000.0,450.49,452.48,445.48,447.86,18044.478262,8116706.39467619,8116706.39467619,1.0
1605528000000.0,447.95,457.0,446.74,455.53,21582.768103,9787747.46502898,9787747.46502898,1.0
