0,1,2,3,4,5,6,7,8
1683734400000.0,1872.54,1879.69,1786.01,1849.45,101071.417911,184286326.14556676,184286326.14556676,1.0
1683748800000.0,1849.29,1863.67,1823.72,1841.1,26513.929555,48871285.92589111,48871285.92589111,1.0
1683763200000.0,1841.1,1841.7,1821.51,1827.76,10369.006967,18982286.51112262,18982286.51112262,1.0
1683777600000.0,1827.67,1835.62,1824.39,1829.78,7508.37955,13738758.80992033,13738758.80992033,1.0
1683792000000.0,1829.77,1829.77,1803.51,1820.84,18802.204606,34163377.64042105,34163377.64042105,1.0
1683806400000.0,1820.84,1840.54,1785.38,1807.94,47523.727444,85991161.88237238,85991161.88237238,1.0
