0,1,2,3,4,5,6,7,8
1685289600000.0,20.51,20.51,20.51,20.51,3.0,1.4627,30.0,1.0
1685289660000.0,20.5,20.5,20.5,20.5,50.0,24.3902,500.0,1.0
1685289720000.0,20.5,20.5,20.5,20.5,49.0,23.9024,490.0,1.0
1685289780000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685289840000.0,20.5,20.5,20.5,20.5,32.0,15.6097,320.0,1.0
1685289900000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685289960000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685290020000.0,20.49,20.49,20.49,20.49,278.0,135.6759,2780.0,1.0
1685290080000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290140000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290200000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290260000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290320000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290380000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290440000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290500000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290560000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290620000.0,20.49,20.49,20.49,20.49,0.0,0.0,0.0,1.0
1685290680000.0,20.51,20.51,20.51,20.51,58.0,28.2789,580.0,1.0
1685290740000.0,20.51,20.51,20.51,20.51,0.0,0.0,0.0,1.0
1685290800000.0,20.51,20.51,20.51,20.51,0.0,0.0,0.0,1.0
1685290860000.0,20.49,20.5,20.49,20.5,289.0,140.9916,2890.0,1.0
1685290920000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685290980000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291040000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291100000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291160000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291220000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291280000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291340000.0,20.5,20.5,20.5,20.5,0.0,0.0,0.0,1.0
1685291400000.0,20.52,20.52,20.52,20.52,4.0,1.9493,40.0,1.0
1685291460000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291520000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291580000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291640000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291700000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291760000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291820000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291880000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685291940000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292000000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292060000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292120000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292180000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292240000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292300000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292360000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292420000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292480000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685292540000.0,20.53,20.53,20.53,20.53,94.0,45.7866,940.0,1.0
1685292600000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685292660000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685292720000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685292780000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685292840000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685292900000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685292960000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685293020000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685293080000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685293140000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685293200000.0,20.53,20.53,20.53,20.53,0.0,0.0,0.0,1.0
1685293260000.0,20.55,20.55,20.55,20.55,100.0,48.6618,1000.0,1.0
1685293320000.0,20.55,20.55,20.55,20.55,0.0,0.0,0.0,1.0
1685293380000.0,20.55,20.55,20.55,20.55,0.0,0.0,0.0,1.0
1685293440000.0,20.55,20.55,20.55,20.55,0.0,0.0,0.0,1.0
1685293500000.0,20.55,20.55,20.55,20.55,0.0,0.0,0.0,1.0
1685293560000.0,20.55,20.55,20.55,20.55,0.0,0.0,0.0,1.0
1685293620000.0,20.55,20.55,20.55,20.55,0.0,0.0,0.0,1.0
1685293680000.0,20.52,20.52,20.52,20.52,276.0,134.5029,2760.0,1.0
1685293740000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685293800000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685293860000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685293920000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685293980000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685294040000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685294100000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685294160000.0,20.52,20.52,20.52,20.52,0.0,0.0,0.0,1.0
1685294220000.0,20.59,20.59,20.59,20.59,218.0,105.8765,2180.0,1.0
1685294280000.0,20.59,20.59,20.59,20.59,0.0,0.0,0.0,1.0
1685294340000.0,20.59,20.59,20.59,20.59,0.0,0.0,0.0,1.0
1685294400000.0,20.59,20.59,20.59,20.59,0.0,0.0,0.0,1.0
1685294460000.0,20.58,20.58,20.58,20.58,1.0,0.4859,10.0,1.0
1685294520000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685294580000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685294640000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685294700000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685294760000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685294820000.0,20.58,20.58,20.58,20.58,85.0,41.3022,850.0,1.0
1685294880000.0,20.58,20.58,20.58,20.58,165.0,80.1749,1650.0,1.0
1685294940000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685295000000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685295060000.0,20.57,20.57,20.57,20.57,78.0,37.9192,780.0,1.0
1685295120000.0,20.57,20.57,20.57,20.57,0.0,0.0,0.0,1.0
1685295180000.0,20.57,20.57,20.57,20.57,0.0,0.0,0.0,1.0
1685295240000.0,20.57,20.57,20.57,20.57,0.0,0.0,0.0,1.0
1685295300000.0,20.58,20.58,20.58,20.58,6.0,2.9154,60.0,1.0
1685295360000.0,20.58,20.58,20.58,20.58,49.0,23.8095,490.0,1.0
1685295420000.0,20.58,20.58,20.58,20.58,0.0,0.0,0.0,1.0
1685295480000.0,20.59,20.59,20.59,20.59,1.0,0.4857,10.0,1.0
1685295540000.0,20.59,20.59,20.59,20.59,250.0,121.4181,2500.0,1.0
1685295600000.0,20.59,20.59,20.59,20.59,0.0,0.0,0.0,1.0
1685295660000.0,20.59,20.59,20.59,20.59,0.0,0.0,0.0,1.0
1685295720000.0,20.6,20.61,20.6,20.61,605.0,293.6607,6050.0,1.0
1685295780000.0,20.62,20.62,20.62,20.62,1.0,0.485,10.0,1.0
1685295840000.0,20.63,20.67,20.62,20.67,4819.0,2334.9865,48190.0,1.0
1685295900000.0,20.67,20.67,20.67,20.67,0.0,0.0,0.0,1.0
1685295960000.0,20.67,20.67,20.67,20.67,0.0,0.0,0.0,1.0
1685296020000.0,20.68,20.68,20.68,20.68,20.0,9.6712,200.0,1.0
1685296080000.0,20.68,20.68,20.68,20.68,1.0,0.4836,10.0,1.0
1685296140000.0,20.67,20.67,20.67,20.67,227.0,109.821,2270.0,1.0
1685296200000.0,20.67,20.67,20.67,20.67,59.0,28.5438,590.0,1.0
1685296260000.0,20.67,20.67,20.67,20.67,142.0,68.6986,1420.0,1.0
1685296320000.0,20.67,20.67,20.67,20.67,0.0,0.0,0.0,1.0
1685296380000.0,20.64,20.64,20.64,20.64,110.0,53.2946,1100.0,1.0
1685296440000.0,20.64,20.64,20.64,20.64,0.0,0.0,0.0,1.0
1685296500000.0,20.64,20.64,20.64,20.64,0.0,0.0,0.0,1.0
1685296560000.0,20.65,20.65,20.65,20.65,169.0,81.8402,1690.0,1.0
1685296620000.0,20.65,20.66,20.65,20.66,2.0,0.9683,20.0,1.0
1685296680000.0,20.67,20.67,20.67,20.67,150.0,72.569,1500.0,1.0
1685296740000.0,20.67,20.67,20.67,20.67,0.0,0.0,0.0,1.0
1685296800000.0,20.65,20.65,20.64,20.64,251.0,121.6084,2510.0,1.0
1685296860000.0,20.64,20.64,20.64,20.64,0.0,0.0,0.0,1.0
1685296920000.0,20.64,20.64,20.64,20.64,0.0,0.0,0.0,1.0
1685296980000.0,20.68,20.68,20.68,20.68,5.0,2.4178,50.0,1.0
1685297040000.0,20.69,20.72,20.69,20.72,23.0,11.104,230.0,1.0
1685297100000.0,20.69,20.69,20.69,20.69,7.0,3.3833,70.0,1.0
1685297160000.0,20.72,20.72,20.72,20.72,4.0,1.9305,40.0,1.0
1685297220000.0,20.72,20.72,20.72,20.72,0.0,0.0,0.0,1.0
1685297280000.0,20.72,20.72,20.72,20.72,0.0,0.0,0.0,1.0
1685297340000.0,20.72,20.72,20.72,20.72,0.0,0.0,0.0,1.0
1685297400000.0,20.74,20.74,20.74,20.74,250.0,120.54,2500.0,1.0
1685297460000.0,20.74,20.74,20.74,20.74,0.0,0.0,0.0,1.0
1685297520000.0,20.74,20.74,20.74,20.74,0.0,0.0,0.0,1.0
1685297580000.0,20.75,20.78,20.75,20.78,373.0,179.6048,3730.0,1.0
1685297640000.0,20.77,20.77,20.77,20.77,100.0,48.1464,1000.0,1.0
1685297700000.0,20.75,20.75,20.75,20.75,3.0,1.4458,30.0,1.0
1685297760000.0,20.77,20.93,20.77,20.91,5814.0,2791.7401,58140.0,1.0
1685297820000.0,20.91,20.92,20.91,20.92,236.0,112.8335,2360.0,1.0
1685297880000.0,20.91,20.94,20.89,20.94,499.0,238.377,4990.0,1.0
1685297940000.0,20.94,20.94,20.91,20.91,290.0,138.5045,2900.0,1.0
1685298000000.0,20.9,20.9,20.86,20.86,112.0,53.6679,1120.0,1.0
1685298060000.0,20.84,20.84,20.83,20.84,1256.0,602.7861,12560.0,1.0
1685298120000.0,20.87,20.98,20.87,20.92,2433.0,1163.9085,24330.0,1.0
1685298180000.0,20.93,20.93,20.9,20.9,240.0,114.7552,2400.0,1.0
1685298240000.0,20.91,20.91,20.91,20.91,6.0,2.8694,60.0,1.0
1685298300000.0,20.89,20.89,20.88,20.88,267.0,127.8698,2670.0,1.0
1685298360000.0,20.84,20.84,20.82,20.82,34.0,16.3226,340.0,1.0
1685298420000.0,20.81,20.81,20.78,20.79,905.0,435.0577,9050.0,1.0
1685298480000.0,20.81,20.81,20.81,20.81,48.0,23.0659,480.0,1.0
1685298540000.0,20.82,20.82,20.79,20.79,686.0,329.6888,6860.0,1.0
1685298600000.0,20.8,20.82,20.8,20.82,20.0,9.614,200.0,1.0
1685298660000.0,20.82,20.82,20.82,20.82,0.0,0.0,0.0,1.0
1685298720000.0,20.82,20.82,20.82,20.82,0.0,0.0,0.0,1.0
1685298780000.0,20.82,20.82,20.82,20.82,0.0,0.0,0.0,1.0
1685298840000.0,20.82,20.82,20.82,20.82,0.0,0.0,0.0,1.0
1685298900000.0,20.81,20.81,20.81,20.81,20.0,9.6107,200.0,1.0
1685298960000.0,20.78,20.78,20.78,20.78,5.0,2.4062,50.0,1.0
1685299020000.0,20.78,20.78,20.78,20.78,0.0,0.0,0.0,1.0
1685299080000.0,20.83,20.83,20.83,20.83,40.0,19.2031,400.0,1.0
1685299140000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299200000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299260000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299320000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299380000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299440000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299500000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299560000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299620000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299680000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685299740000.0,20.75,20.77,20.75,20.77,20.0,9.6372,200.0,1.0
1685299800000.0,20.77,20.77,20.77,20.77,0.0,0.0,0.0,1.0
1685299860000.0,20.77,20.77,20.77,20.77,0.0,0.0,0.0,1.0
1685299920000.0,20.8,20.8,20.79,20.79,3.0,1.4428,30.0,1.0
1685299980000.0,20.81,20.83,20.81,20.83,239.0,114.7816,2390.0,1.0
1685300040000.0,20.83,20.83,20.83,20.83,681.0,326.9324,6810.0,1.0
1685300100000.0,20.84,20.84,20.82,20.82,726.0,348.696,7260.0,1.0
1685300160000.0,20.82,20.82,20.82,20.82,0.0,0.0,0.0,1.0
1685300220000.0,20.78,20.78,20.78,20.78,23.0,11.0683,230.0,1.0
1685300280000.0,20.78,20.78,20.78,20.78,0.0,0.0,0.0,1.0
1685300340000.0,20.78,20.78,20.78,20.78,0.0,0.0,0.0,1.0
1685300400000.0,20.78,20.78,20.78,20.78,5.0,2.4062,50.0,1.0
1685300460000.0,20.78,20.78,20.78,20.78,0.0,0.0,0.0,1.0
1685300520000.0,20.77,20.77,20.77,20.77,319.0,153.5869,3190.0,1.0
1685300580000.0,20.8,20.8,20.8,20.8,125.0,60.0962,1250.0,1.0
1685300640000.0,20.81,20.81,20.81,20.81,200.0,96.1076,2000.0,1.0
1685300700000.0,20.81,20.81,20.81,20.81,0.0,0.0,0.0,1.0
1685300760000.0,20.81,20.81,20.81,20.81,0.0,0.0,0.0,1.0
1685300820000.0,20.81,20.81,20.81,20.81,0.0,0.0,0.0,1.0
1685300880000.0,20.81,20.81,20.81,20.81,0.0,0.0,0.0,1.0
1685300940000.0,20.81,20.81,20.81,20.81,0.0,0.0,0.0,1.0
1685301000000.0,20.84,20.84,20.84,20.84,64.0,30.7101,640.0,1.0
1685301060000.0,20.84,20.84,20.84,20.84,0.0,0.0,0.0,1.0
1685301120000.0,20.84,20.84,20.84,20.84,0.0,0.0,0.0,1.0
1685301180000.0,20.83,20.83,20.83,20.83,9.0,4.3207,90.0,1.0
1685301240000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685301300000.0,20.83,20.83,20.83,20.83,0.0,0.0,0.0,1.0
1685301360000.0,20.84,20.84,20.84,20.84,63.0,30.2303,630.0,1.0
1685301420000.0,20.84,20.84,20.84,20.84,0.0,0.0,0.0,1.0
1685301480000.0,20.84,20.84,20.84,20.84,0.0,0.0,0.0,1.0
