0,1,2,3,4,5,6,7,8
1655568000000.0,989.96,999.93,912.84,914.93,85924.533286,82065524.63715659,82065524.63715659,1.0
1655582400000.0,915.24,1015.76,881.0,995.2,121276.959615,114664833.04162037,114664833.04162037,1.0
1655596800000.0,995.06,1009.64,940.73,953.19,68563.500983,66798724.68934781,66798724.68934781,1.0
1655611200000.0,953.25,973.33,936.1,955.81,51676.863964,49432386.8178344,49432386.8178344,1.0
1655625600000.0,955.63,1079.55,952.98,1054.87,142285.225402,146918639.15761656,146918639.15761656,1.0
1655640000000.0,1054.96,1077.78,1018.48,1071.55,79182.670359,82548033.09231241,82548033.09231241,1.0
